temperature,pressure,flow_rate,Cl_conc,pH,O2_content,CO2_conc,H2S_conc,pipe_age,material,coating,corrosion_type,corrosion_rate
114.88855372533332,11.818665091447832,2.1473121499206433,21343.714149761683,5.91084585703052,5.98671674560139,462.8568905038604,44.444348507096656,9,carbon_steel,none,uniform,0.3826162447484067
116.56320330745594,79.64403828419277,3.776530948060627,2961.0554781544706,8.619609407775418,5.824335245593074,453.48211467498027,24.732199526284603,24,alloy_steel,none,uniform,0.22011130183455588
100.83973481164611,10.797893717461976,2.7853620538858057,32917.724848114434,5.067299640981409,4.309624235740085,435.93605963468855,29.95816699722105,5,carbon_steel,fusion_bonded,uniform,0.11779906401034167
50.46137691733707,27.866758112878873,1.9711715859490524,4336.053072256238,4.860573829521529,8.31476895009852,111.26346697179595,30.162142959211653,22,stainless_steel,fusion_bonded,erosion,0.015714442190792974
29.767211400638388,85.65583277774657,4.06839443368899,3372.4665411668957,7.59583373837752,9.434611607223356,364.8381886068428,32.46274838747802,26,carbon_steel,none,uniform,0.20209141027279084
88.42330265121569,35.30045942078805,2.9639026650586042,24516.753342338037,5.733411533776665,4.706825032944747,191.7458720452297,28.775017955953388,2,carbon_steel,epoxy,pitting,0.40382382460604266
64.01524937396013,97.33148960190195,2.0137543018924555,47910.438487450025,3.9514261886148567,4.6158558048841565,465.59146377054014,20.29721114667864,28,carbon_steel,epoxy,uniform,0.20787400561685915
32.20382348447788,97.99369914261212,0.6370295646421225,21626.398835126398,3.4687496470293615,5.070430923740373,107.26791818927856,26.973968241506157,13,carbon_steel,none,pitting,0.31786636276431207
69.51769101112703,27.559326024902113,4.487682037456868,18145.81735369728,8.51489803373934,7.258927905247309,70.6289766019797,43.57213408983351,11,carbon_steel,polyethylene,pitting,0.2579346454522782
23.43885211152184,5.056844002739155,0.2738009681741661,49898.85741736316,7.731375122616412,6.713796877919727,421.19258731675643,43.2051672836775,9,alloy_steel,fusion_bonded,uniform,0.02107997476301808
110.9320402078782,70.80126513633253,4.329618007003475,26832.46355856958,5.882587572246223,2.306065997148182,358.45379755950415,38.62728734304198,22,copper_alloy,epoxy,uniform,0.08759177561491927
45.877998160001695,45.64766376218603,1.863811471927462,19074.449641067302,9.273593446197395,0.7325639511334988,410.710839111915,20.7053803461336,8,carbon_steel,epoxy,pitting,0.21761788853400615
86.2522284353982,10.974531551998053,3.232759941156889,19600.110260409292,5.875997267098197,9.497615885186214,78.97169383906383,39.298627593676535,23,carbon_steel,epoxy,erosion,0.38909448441984174
51.1711076089411,71.04475907882623,4.6187786467948575,10150.49505365877,7.972068300257685,2.6845906213636725,442.3963438747315,19.392817359480524,15,carbon_steel,polyethylene,uniform,0.11929216813770142
72.00680211778108,4.086316002080201,0.8433624159691022,25855.041343653178,9.36380692645105,6.422107178436858,338.81017832356827,33.2034348725299,28,carbon_steel,polyethylene,pitting,0.19813164589204416
74.67102793432797,87.14947235873197,2.87805733063017,22223.323894316287,8.885008210959104,8.30153622716285,325.7804014492883,28.371406970288625,29,stainless_steel,none,erosion,0.07384657299092816
38.485445552552704,14.726600382217068,3.8457210256139414,13904.367169196963,6.577733434377053,3.0727398304171443,291.2919315490274,15.001233347825021,16,stainless_steel,polyethylene,uniform,0.007642152525377289
116.95846277645586,13.603875995925776,3.8121607803233815,8446.734286787108,7.764454747127129,6.3907907952035945,382.43824279558817,22.643913922812185,10,stainless_steel,polyethylene,stress_cracking,0.054595789382045144
97.51328233611146,18.391557498889867,2.6755963815375696,15906.323999043907,5.895660437091584,1.168212387377327,207.8041569403118,41.518087963902,2,carbon_steel,none,crevice,0.6169593583078172
113.9498941564189,96.06636949071459,3.161223353541645,25679.824720542598,7.530380206058798,9.70232129931904,66.41062296658362,45.637640408046735,15,carbon_steel,none,uniform,0.40016015174067204
109.48273504276489,69.62376666513076,3.8118822712509384,3387.496978097683,4.802867068417771,0.6757669230011961,269.6324332470983,10.26477145248436,18,alloy_steel,epoxy,uniform,0.125262649860497
79.78999788110852,80.33578201090003,4.221035425011317,8110.32941490582,6.043194796386873,4.4379292710256655,374.05097888678114,22.81074049130008,13,carbon_steel,epoxy,uniform,0.21393850157310454
112.18742350231169,40.36586358754255,3.8328841746917326,47409.03471497022,4.466820163212873,5.4145104963942305,76.82372644383007,21.67527790768139,5,copper_alloy,fusion_bonded,uniform,0.04297127444783772
28.84925020519195,34.2949600229906,1.8346242215880892,27371.33987605128,3.2672946687568363,7.925769608767303,112.01033380560105,24.45076486041373,19,carbon_steel,none,pitting,0.4120779596417336
39.59828624191452,24.213916671533823,4.983959365182892,3640.7405311718744,7.1197789540276055,1.2991723190169702,348.27281103308934,48.83128337687775,1,carbon_steel,epoxy,uniform,0.13991207162238684
24.522728891053806,48.58415480292849,2.229063199224592,34807.84405909386,9.051005417455583,4.463998941166248,134.82546704864106,25.937125657011496,26,stainless_steel,epoxy,uniform,0.01882052703023377
52.53303307632643,55.63104461988268,0.2198770435187738,3559.242068912219,3.1790479223623405,3.0671445384801785,84.97043029330048,41.50383440995908,27,carbon_steel,epoxy,stress_cracking,0.2746389549312399
58.8677289689482,63.54570952162278,1.876823062768764,37074.274238795464,4.372208185105071,3.1889060853640667,444.69603865264924,33.1968536990442,29,carbon_steel,epoxy,uniform,0.18502324961403988
47.13490317738959,26.454731895870758,0.726136477411832,37623.15472514133,6.22129541489294,7.810000369045984,80.44767802707781,5.359545085825134,3,alloy_steel,epoxy,erosion,0.11326917069904577
102.87375091519293,94.91675400939607,0.6950688170690376,32728.409299588006,7.661277717895773,0.15406335581514813,172.07428952367133,34.782840054688954,23,carbon_steel,none,pitting,0.6411294593755436
55.67533266935893,17.806091322506447,1.4795216965237825,36744.12495865781,4.198604355689205,7.515928049226066,214.21514619927217,32.35295823492055,10,carbon_steel,polyethylene,uniform,0.1057945168057404
48.093450968738075,96.59966430187482,0.36153992146857816,4854.306160146358,3.39686380279437,8.12294445821875,238.0699927951982,37.92344473494312,15,carbon_steel,none,crevice,0.29699927264841786
74.26960831582485,2.470756128242875,3.4737097232068592,36475.637341585745,6.6333410240882245,9.023486214036483,180.65496291024309,3.7224260807567964,25,stainless_steel,none,uniform,0.05948450507777143
34.092422497476264,48.63144348986771,0.46254553258933495,7266.071826332206,8.730967991401162,6.306129851981787,456.26924969956536,12.065377998148769,16,carbon_steel,epoxy,crevice,0.10356663734519489
100.21969807540397,34.00341597353972,1.0961188216361852,17305.54240995627,3.246644365189399,3.4012077498951885,329.3126105881273,38.46443448766792,27,carbon_steel,epoxy,erosion,0.3662117994428531
27.45506436797708,45.46321797909483,0.555208601021185,47165.890048281326,5.445586152513181,4.329623852233819,179.7473246113513,18.530798645519308,29,carbon_steel,epoxy,uniform,0.10932337349202478
118.68869366005173,57.49579331909811,0.40952188142485224,25392.336144127436,7.644603199553346,9.70038721464555,178.85985976880997,45.540947841103744,4,alloy_steel,epoxy,uniform,0.09528884836534059
97.22447692966574,44.123326643258196,1.4119831611437543,48387.60838810918,3.915194042717269,8.823749581714937,251.4762495923738,25.883520448386893,24,alloy_steel,epoxy,uniform,0.12380091079758014
39.87156815341724,42.0698381798579,2.9023049415358133,4901.661714893509,4.651627438249298,4.688906500084475,16.831602084816655,0.05135667847999126,22,alloy_steel,epoxy,erosion,0.11933081225060889
20.55221171236024,73.53961812591734,4.8269592265895245,24139.051678377415,6.748448506503863,9.43632377039813,463.3214194164798,34.941798146228614,20,alloy_steel,none,erosion,0.23385925691932377
101.54614284548342,68.90175123356,4.39022760631307,3588.914853705097,9.672621874549526,8.247253266523943,111.65468885702113,25.67319856315111,3,stainless_steel,fusion_bonded,uniform,0.016060627338963532
90.68573438476172,83.49385692154894,4.392076234682091,31695.407988764597,5.011398327706292,9.020789630431969,348.7962828444433,15.854717792436645,5,alloy_steel,epoxy,uniform,0.12167404902947741
92.90071680409874,25.74593914271006,0.9627284765845223,4395.99656774156,6.412691948544973,6.861474622301618,388.86137350286504,1.0220349201605028,3,carbon_steel,none,uniform,0.2630220952005788
97.12703466859458,61.34332246565229,1.3980452481393186,9180.706225748678,5.799516041450928,8.59077503027375,413.6915075936547,9.937311621264916,8,carbon_steel,polyethylene,uniform,0.11771545620471449
27.404465173409037,58.93428375389253,0.4743272522969979,13312.100348429383,9.28177670421056,8.928484799209825,82.8211549337548,8.079695916370106,27,stainless_steel,polyethylene,uniform,0.012717350444471802
55.84657285442726,37.60404327639618,3.914494865584407,37562.820657391916,3.5032290482178094,1.0109641869526471,268.3465348778693,29.142707221008145,28,alloy_steel,none,uniform,0.20100870591931294
31.58690595251297,49.11969664836541,0.4420998772792536,8616.124881494701,6.963033139385351,9.65564806894052,41.837181069935056,38.47770102538697,6,stainless_steel,epoxy,uniform,0.010298171920378317
106.31034258755935,32.064432187267144,2.8278087870221813,42408.28663800686,8.922837894329607,3.402769677764227,402.3961726567777,11.730320840687797,15,carbon_steel,epoxy,crevice,0.43855832412495066
82.3298126827558,15.042595364081535,1.3145903043873588,7029.244972124643,9.916823039438142,4.455005144875218,243.22576697919524,34.88615671137742,27,alloy_steel,none,uniform,0.14085066675726882
53.08980248526492,22.16631985561055,1.2928836067408493,2244.6002289727385,7.891078482652651,7.9398472160088716,79.24452946173888,44.99121292775031,6,stainless_steel,polyethylene,uniform,0.008131722550300398
26.355835028602364,11.445850993718908,4.954552770713265,20054.748238998556,5.659548329665672,6.682473425167727,359.33947280403186,31.079301067227405,23,stainless_steel,epoxy,uniform,0.029668257071776567
51.098232171566224,68.62388794382228,3.8082210541948336,48982.36127757911,5.882770467737608,8.941293133116968,165.58492437598892,38.782381298653796,28,stainless_steel,none,uniform,0.0482168422576974
52.518332202674706,66.412011917806,4.201002855626146,5961.940275544473,5.461775538199348,4.065680132690044,57.25330188005378,10.211575276011498,7,stainless_steel,fusion_bonded,uniform,0.010564126544268977
92.96061783380641,95.1100307864074,2.902715158185662,5535.062979961637,7.225291698648674,3.7955528203939704,230.5369124968238,3.746926097530517,8,carbon_steel,epoxy,uniform,0.17977256251746673
83.75574713552132,73.23816295107689,4.367970008229371,37682.742284383385,8.175840395027757,0.4137196104590648,117.62329935485738,18.26939006214639,16,carbon_steel,polyethylene,uniform,0.1496263322940201
108.72127425763266,6.152538036857013,3.2629036419151296,15952.003852681482,8.736272945122517,4.680981229029615,475.1109178687212,35.450346243618206,21,copper_alloy,epoxy,erosion,0.1190603805868342
67.22149251619493,88.54027221896646,4.736251153502092,36005.44005267299,5.916151767782203,7.268300626258176,180.68082890338866,34.30492946575438,13,carbon_steel,epoxy,uniform,0.22526741807703646
31.95942459383017,86.40484113162685,1.4785590716236203,10400.524177446487,8.016959515813275,3.081669304499539,286.22645257325,47.75396205725039,5,stainless_steel,epoxy,uniform,0.011525312228657514
91.3244787222995,44.888711756497166,3.017065774336186,23273.563712809064,9.413558144208434,4.68099248537103,474.1804992285309,31.49892098833084,22,carbon_steel,epoxy,crevice,0.38155736314634453
96.07850486168974,59.00044200226423,3.4816436048907717,13631.848948571434,9.445773561154937,2.2720379080042528,196.8605932839803,20.564223049652476,20,alloy_steel,none,uniform,0.1824345540850078
76.12771975694963,97.63175491477936,2.025392794636253,22850.6466365148,7.928203019002497,7.750599278127461,179.0634368879777,39.856571332646354,2,carbon_steel,fusion_bonded,erosion,0.13238488549050037
97.0967179954561,53.69813202096846,4.410569113779861,38570.30608297254,7.458315349687753,0.6990644572773563,81.20282019663799,7.653395582037276,14,stainless_steel,none,stress_cracking,0.13508492537056765
69.37955963643907,90.62686100923288,4.901035499210357,38219.49205364425,6.720682528675047,7.083292244504933,469.1517822828826,40.65111691741886,18,carbon_steel,epoxy,erosion,0.41335971450964765
72.2732829381994,9.220837023208457,2.5194705077260418,26030.72823984932,4.2823836772749,3.8515061162753366,400.3723891731193,18.29652328825181,18,carbon_steel,none,uniform,0.3258832312500591
62.75410183585496,19.9141350021596,2.0141392085412617,46454.406264192025,3.8654075682379294,0.5118010869324958,110.50549451094605,7.70050045111213,18,stainless_steel,fusion_bonded,uniform,0.006961264360207939
22.54191267440952,44.634739400690464,2.4124958499266476,13557.313071189563,6.399977047525661,8.549348914188679,166.33721387416594,8.107031201922554,15,carbon_steel,epoxy,crevice,0.17330769612478453
30.789142699330444,58.89092402539317,4.278410054086465,12395.411880402036,4.1161090934522155,4.928446445493535,457.45588904097565,49.1798747648041,5,stainless_steel,polyethylene,uniform,0.006137179585350547
23.142918568673426,81.80655733441722,3.262795285039022,30883.41685818397,7.038999479685352,6.033257799199678,268.6397979039125,31.16113812703051,2,carbon_steel,epoxy,uniform,0.11365578795987162
83.64104112637804,98.8379493991755,0.31938462533866585,31254.203193731057,7.519919112108527,7.347103846092123,278.16714330293996,8.71322971610406,23,alloy_steel,polyethylene,uniform,0.05456211477459392
51.43559810763267,39.49629815093753,2.756632561184003,2803.7319584662123,6.679309182640285,6.585236886711768,324.0722409756897,13.428126900514487,11,carbon_steel,epoxy,pitting,0.2638166829768474
70.85706911647029,5.694147977868408,0.1847706014307521,30584.99676315143,3.2549869875882953,7.335483021064655,381.081908953899,18.603988454580563,20,carbon_steel,epoxy,erosion,0.2675784897153553
110.7566473926093,80.31597882623716,3.914823317916687,19034.58978877621,3.4040957116163253,7.646588677320791,469.64277283216495,2.794973512643806,10,stainless_steel,epoxy,pitting,0.07857983041767792
44.92922291488749,60.833691189198,1.7087301403580726,37498.405003367676,3.7933882927703984,5.9326001525896475,401.1125367350125,5.4207858206684385,5,carbon_steel,none,pitting,0.4763623068371723
61.038292303562976,20.655743027951964,2.412836662374914,40501.230394991006,4.075520634918373,3.7198145259867914,467.2745992320107,38.08771471993697,2,stainless_steel,epoxy,crevice,0.046147763646911866
95.55511385430486,49.9880172055206,4.013522718947397,27831.61406757831,9.929178296385333,2.507107282191792,410.30487907611797,39.34369848104024,12,carbon_steel,fusion_bonded,crevice,0.2074871224636674
42.87981654916224,74.48871430783872,0.3275992047002316,584.3990593621218,5.411465118041857,9.038742042862593,23.217030307333186,49.41173056822871,17,carbon_steel,epoxy,erosion,0.13080142522335034
27.697990982879297,77.27076691979573,0.8768535243988912,32000.107603248784,5.043813615489003,9.70225596191838,58.767310268470986,3.3798192673576697,25,carbon_steel,fusion_bonded,uniform,0.062145330158722194
48.975145291376805,50.46222278787744,2.050005844581063,37569.62334346375,3.3658664496496034,3.6408612754722682,442.446462823167,44.45922058105593,22,carbon_steel,none,stress_cracking,0.7051955309199164
36.122128725400444,31.216238482757053,1.226633301373247,12824.671678459954,7.447242734799175,1.2118762178157723,13.848224522628517,15.86080228220425,29,alloy_steel,epoxy,uniform,0.040280712922376775
112.96976523425731,97.40051562181085,1.7557169862978095,23499.977056469044,7.565335495918965,2.3031195384526697,397.0873244099653,16.392529287310026,5,carbon_steel,none,uniform,0.3361951436434331
100.8120379564417,66.6728984846928,4.991056215673079,48303.46785888352,4.228140827050653,6.739606725273177,424.9218659517561,6.36411259402288,21,carbon_steel,epoxy,pitting,0.6141068470751535
83.34037565104234,41.415514415283575,4.144530744111672,15256.719893008121,9.434690786472292,1.8120403625874746,207.7322810412262,49.31500884723696,18,carbon_steel,polyethylene,uniform,0.1312581875954382
107.14605901877177,28.76585919626059,4.431118893304532,11546.085926566167,8.60345482616589,7.823210503303782,177.42737641160988,49.04946184543367,16,stainless_steel,polyethylene,uniform,0.020652924660702333
100.36720768991145,73.37919531735265,4.691567704472299,10937.312128661502,4.6122352176525565,9.237999374759664,97.2021095590248,43.24148043689719,8,stainless_steel,none,stress_cracking,0.13378449248468283
38.657005888603585,24.976161113783004,1.770585813539559,28160.641300522817,6.400948116415762,9.640149999280586,24.459435831181487,4.539004332261825,4,carbon_steel,none,uniform,0.19949247546612753
109.25589984899777,17.99928890839513,1.5556770932027164,47514.46151474632,6.208735993391949,0.19232250915141774,372.6914781554968,42.08248128546178,4,carbon_steel,epoxy,stress_cracking,0.5732065557545839
73.93422419156508,53.45355500724496,1.2469062136031672,30630.16139541756,5.439643110396245,9.585726233048725,36.863542223693315,31.730699656640347,24,alloy_steel,polyethylene,pitting,0.12752950205909006
100.74401551640625,29.708751871770044,4.1675728654098005,15514.494451764167,8.723442989779292,7.427924749383215,472.33481400446044,6.438772297714141,4,carbon_steel,none,stress_cracking,0.9191281294564487
109.60912999234932,63.26160934743789,3.4298041251974065,32109.204014338975,3.764851399348057,0.9320972994116424,148.37173138753096,13.08788786232309,17,carbon_steel,epoxy,erosion,0.4568481182918066
51.80034749718639,12.675928812549115,1.257242714166099,31429.693731090476,5.907199678794549,4.210880640909392,397.1221587971159,34.46120657491002,20,carbon_steel,epoxy,pitting,0.27744397366757595
31.005192452767677,65.83916935216483,1.9472697631312292,30047.794218617884,5.99621791384452,7.03045019833714,29.84132551840535,40.17203871903804,29,carbon_steel,none,pitting,0.4242647605863228
42.79351625419417,29.04635627177252,2.5828876432707117,8391.59724097095,6.281079232299257,9.571186377344388,268.139342325936,42.40435229882371,10,stainless_steel,epoxy,stress_cracking,0.03805223096093671
62.71077886262563,1.0240505090167604,2.6878862806413935,31911.056567577212,9.029449937690401,1.7249997967527866,174.54976854527447,27.19151205294595,1,carbon_steel,epoxy,pitting,0.3171453363705776
101.80147659224932,13.566669709743461,4.454765869903402,21793.14039946773,4.527168091410509,1.3645594910768446,15.000552589068405,26.730995830798566,22,carbon_steel,none,uniform,0.4622811807205335
106.07305832563435,93.42792240567431,1.96477405144136,1420.3069018401518,3.7204622145859094,4.776235827292597,327.89967720458577,34.210450643062465,18,carbon_steel,epoxy,stress_cracking,0.5342771156860293
20.69521305311907,86.86810927242043,4.551767749452511,27218.34211380101,7.324659239747756,9.684179048011043,471.58136045424743,38.8861274616554,27,carbon_steel,none,uniform,0.23829629277103948
71.07473025775657,24.127294171587447,2.2627010455669696,49468.70388831167,4.21684132484633,9.716654231054305,5.376383601532863,8.529289061771067,15,stainless_steel,polyethylene,uniform,0.02317221857985578
61.7411003148779,78.05881855000364,3.757226106482534,17812.109746777187,3.524524600982338,2.3563559364238023,135.2184630901202,36.991882977564636,29,carbon_steel,epoxy,crevice,0.374525073307226
42.21078104707303,61.24858772422345,4.658246167926775,48295.18130677358,5.986544543997375,3.261536764917428,351.80287134878245,17.084329457785664,25,copper_alloy,polyethylene,uniform,0.054785494053849935
31.986536733368283,97.11956643353707,4.547120949420005,5262.18421229843,4.537525016006986,9.08951665788208,435.6268620208149,19.187931046117118,29,carbon_steel,epoxy,uniform,0.15388418656674674
53.7615171403628,37.98696029387185,0.3790690497488377,36756.28073543166,5.528516332075885,7.374930759435435,95.38958675003906,3.8856482437900963,10,stainless_steel,none,pitting,0.049547113593376435
114.29097039125192,68.46460063919996,1.1079510453851924,6159.334735810349,4.817977560717202,9.72593264371042,35.35839226938442,29.421038113413434,16,carbon_steel,polyethylene,uniform,0.1350505684406137
52.320293202075526,7.2900365199679396,2.436836585108148,14041.792890986071,3.6484552390639102,8.942168793853988,4.320700168535419,4.671004876732243,4,carbon_steel,polyethylene,pitting,0.187359003830006
71.87906217433661,40.22848733482419,2.214616020770226,28756.62134844516,6.922430420469411,2.2294508981060592,107.6032108280921,45.65678018584284,27,stainless_steel,none,pitting,0.0778833516083843
90.30189588951778,96.41794845762986,3.240369157702315,29842.59485184907,3.1891289262763998,7.621295908185565,35.658646027123766,31.04851531303104,29,carbon_steel,none,uniform,0.43165331725406675
56.3629602379294,54.359106570561934,4.72907434904452,38872.960203091476,9.764627435960797,0.5807957924451544,179.69104455129897,49.51409275590932,24,stainless_steel,none,erosion,0.07611360496041332
117.17820827209607,29.500070830149614,0.6507830852619493,30957.914657758243,5.3893136521447635,8.196544509540592,220.06288747692344,12.282607631530269,27,carbon_steel,polyethylene,erosion,0.26600584092686763
116.24472949421113,12.90682534973208,2.3141074591577784,29883.927866837756,7.866102573428627,6.05541194820162,239.9619029411031,33.98002819328187,18,carbon_steel,epoxy,pitting,0.48192248691278683
45.17822958253642,70.64930567797151,1.0428140856469827,45661.47780596235,8.672540107832148,9.56539953010097,71.1646551223038,48.22149941625787,21,carbon_steel,epoxy,pitting,0.24331909946087318
69.72485058923854,64.84074829954295,4.481127232149943,22881.957234353282,4.953733568776886,9.604321309143877,231.99402441329477,14.928913215583906,28,stainless_steel,epoxy,erosion,0.05927389000408898
50.087830981676966,38.01993264677369,4.826442910428099,11650.656045405225,8.241170963770479,0.6030695793411172,4.525820877931519,4.816132424504676,11,stainless_steel,polyethylene,uniform,0.01387850951828442
48.48404943774676,95.1431938347176,2.445638241262716,8508.534958669698,8.826945987972966,1.6891627070021018,119.71054406102283,31.698828836079905,8,stainless_steel,polyethylene,pitting,0.021390593156819168
23.68869473545328,3.1980784857971813,0.6096504588678897,20299.73254207024,4.689220636681295,4.893649768455046,184.54302465465994,18.30495833826793,1,carbon_steel,epoxy,pitting,0.14957394540864122
80.95643339798968,31.068661311550755,3.9479438669410993,35781.26138208794,9.94746273827251,8.806985896966877,59.1757879717833,13.652881685506479,22,alloy_steel,epoxy,uniform,0.1312088128703902
70.26790232288616,92.18587914365855,3.5159926174127554,2605.9025040300944,3.1448207798946255,8.163006908730958,407.00229865865873,49.67938253717054,2,carbon_steel,none,stress_cracking,0.7561658851781303
25.147875124998933,32.772608393624594,1.8378870503905216,6888.142632215603,4.519003361648787,9.647263260882609,100.60619615407707,37.705466805166054,21,carbon_steel,epoxy,uniform,0.09659959290212188
47.86464642366114,25.973030551661868,4.448296622447921,5752.616275130152,8.46014529393895,6.219032759402274,377.44485582313393,24.269731650621885,17,carbon_steel,epoxy,uniform,0.15567200975175144
